rank,champion_name,tier,lane,win_rate,pick_rate,ban_rate,pbi,games_played,tier_rank
19,Fiddlesticks,A,support,50.67,0.38,0.98,1,10677,bronze
20,Janna,A,support,49.34,1.84,0.25,0,51995,bronze
21,Renata Glasc,A,support,50.46,1.55,0.66,2,43758,bronze
22,Sona,A-,support,50.55,2.67,0.14,4,75436,bronze
23,Ivern,A-,support,47.75,0.09,0.42,0,2553,bronze
24,LeBlanc,A-,support,49.76,0.37,6.37,0,10469,bronze
25,Leona,A-,support,50.77,7.15,5.97,12,201707,bronze
26,Soraka,A-,support,49.95,3.83,1.11,3,108091,bronze
27,Zilean,A-,support,49.88,1.34,0.35,1,37827,bronze
28,Karthus,A-,support,48.10,0.12,0.58,0,3497,bronze
29,Annie,A-,support,50.07,0.37,0.71,0,10461,bronze
30,Syndra,B+,support,47.40,0.23,5.28,0,6392,bronze
31,Shen,B+,support,50.49,0.58,0.25,1,16261,bronze
32,Vel'Koz,B+,support,50.70,2.57,0.78,4,72585,bronze
33,Zoe,B+,support,48.44,0.31,1.15,0,8822,bronze
34,Alistar,B+,support,49.65,2.98,1.31,1,84137,bronze
35,Rumble,B+,support,48.50,0.06,1.08,0,1800,bronze
36,Neeko,B+,support,49.87,4.24,5.25,3,119545,bronze
37,Bard,B+,support,47.23,1.57,0.39,-3,44328,bronze
38,Thresh,B+,support,48.11,7.61,2.99,-9,214746,bronze
39,Sion,B,support,50.68,0.24,1.57,0,6645,bronze
40,Camille,B,support,46.40,0.18,1.19,-1,5179,bronze
41,Senna,B,support,48.47,10.76,5.72,-8,303351,bronze
42,Amumu,B,support,51.50,0.96,1.77,2,27103,bronze
43,Morgana,B,support,51.67,12.95,27.95,44,365096,bronze
44,Milio,B,support,49.83,1.78,0.59,1,50304,bronze
45,Rell,B,support,49.15,2.02,1.08,0,56990,bronze
46,Gragas,B,support,47.01,0.17,0.42,0,4739,bronze
47,Singed,B,support,49.28,0.10,0.56,0,2910,bronze
48,Nautilus,B,support,48.92,8.55,12.20,-3,241024,bronze
49,Pyke,B-,support,48.29,6.90,13.13,-7,194716,bronze
50,Elise,B-,support,47.31,0.02,0.58,0,670,bronze
51,Lee Sin,B-,support,45.87,0.29,9.91,-1,8164,bronze
52,Pantheon,B-,support,48.01,2.81,3.90,-3,79156,bronze
53,Jarvan IV,B-,support,47.50,0.17,1.86,0,4817,bronze
54,Sett,B-,support,49.62,0.49,4.11,0,13757,bronze
55,Orianna,B-,support,46.60,0.19,5.69,-1,5262,bronze
56,Nidalee,B-,support,46.27,0.25,0.87,-1,7112,bronze
57,Cassiopeia,B-,support,46.57,0.04,1.22,0,1020,bronze
58,Seraphine,C+,support,48.98,6.07,1.86,-1,171137,bronze
59,Nami,C+,support,49.01,3.08,0.26,-1,86866,bronze
60,Ziggs,C+,support,49.47,0.93,2.75,0,26186,bronze
61,Twitch,C+,support,47.83,0.78,5.56,-1,22053,bronze
62,Ahri,C+,support,47.92,0.26,3.23,0,7340,bronze
63,Vex,C+,support,48.65,0.26,5.09,0,7416,bronze
64,Karma,C+,support,47.20,3.02,0.82,-6,85086,bronze
65,Tahm Kench,C+,support,48.74,1.20,2.09,-1,33817,bronze
66,Ornn,C,support,47.24,0.13,0.72,0,3726,bronze
67,Braum,C,support,49.60,1.86,0.37,1,52560,bronze
68,Malphite,C,support,49.20,2.33,7.58,0,65777,bronze
69,Twisted Fate,C,support,45.44,0.10,0.18,0,2793,bronze
70,Hwei,C,support,41.77,3.30,16.70,-29,93068,bronze
71,Aurelion Sol,C,support,47.13,0.10,1.34,0,2784,bronze
72,Lissandra,C,support,47.02,0.15,0.84,0,4241,bronze
73,Ashe,C-,support,46.49,3.63,7.29,-11,102474,bronze
74,Malzahar,C-,support,48.08,0.15,8.10,0,4274,bronze
75,Nunu,C-,support,40.77,0.11,0.65,-1,3027,bronze
76,Cho'Gath,C-,support,47.80,0.43,1.30,-1,12047,bronze
77,Skarner,C-,support,41.21,0.01,0.12,0,364,bronze
78,Lulu,D+,support,46.68,3.14,1.34,-8,88635,bronze
79,Kog'Maw,D+,support,46.35,0.05,0.46,0,1536,bronze
80,Veigar,D+,support,48.17,1.26,5.10,-1,35542,bronze
81,Anivia,D,support,45.79,0.36,0.82,-1,10193,bronze
82,Azir,D,support,40.33,0.06,0.79,-1,1721,bronze
83,Dr. Mundo,D,support,46.92,0.09,3.23,0,2547,bronze
84,Wukong,D,support,45.59,0.05,0.37,0,1303,bronze
85,Yuumi,D-,support,46.50,4.59,3.04,-13,129417,bronze
86,Sejuani,D-,support,45.55,0.09,0.38,0,2562,bronze
87,Miss Fortune,D-,support,45.66,1.61,7.25,-6,45458,bronze
1,Zac,S+,top,47.49,0.21,0.74,1,1533,iron
2,Karthus,S+,top,44.84,0.11,0.59,0,843,iron
3,Singed,S+,top,47.70,1.09,0.60,4,8039,iron
4,Graves,S,top,42.85,0.22,4.15,0,1601,iron
5,Annie,S,top,45.67,0.07,0.74,0,497,iron
6,Fiddlesticks,S,top,45.09,0.14,0.90,0,1029,iron
7,LeBlanc,S,top,43.59,0.08,6.19,0,562,iron
8,Rengar,S-,top,42.51,0.33,1.39,-1,2409,iron
9,Senna,S-,top,42.90,0.25,5.24,0,1837,iron
10,Rek'Sai,S-,top,40.40,0.02,0.36,0,151,iron
11,Jax,S-,top,43.74,8.87,14.65,-4,65404,iron
12,Ornn,S-,top,45.94,2.12,0.70,4,15659,iron
13,Ahri,A+,top,45.24,0.19,3.56,0,1430,iron
14,Poppy,A+,top,42.70,0.66,0.90,-1,4902,iron
15,Zed,A+,top,41.95,0.29,25.46,-1,2105,iron
16,Heimerdinger,A+,top,46.60,1.75,3.43,4,12933,iron
17,Shaco,A+,top,44.45,0.45,31.94,0,3354,iron
18,Fiora,A+,top,43.39,3.19,5.01,-3,23494,iron
19,Jayce,A,top,41.65,2.09,2.09,-5,15410,iron
20,Nidalee,A,top,38.51,0.06,0.82,0,470,iron
21,Tryndamere,A,top,43.94,4.25,4.34,-1,31337,iron
22,Urgot,A,top,46.44,2.89,1.65,7,21320,iron
23,Olaf,A,top,42.98,2.53,2.02,-3,18631,iron
24,Brand,A,top,44.89,0.22,10.05,0,1615,iron
25,Illaoi,A,top,46.48,7.13,22.13,21,52570,iron
26,Sylas,A,top,40.87,0.74,17.02,-3,5441,iron
27,Neeko,A,top,43.89,0.21,6.08,0,1579,iron
28,Kled,A-,top,44.21,0.94,0.79,0,6912,iron
29,Quinn,A-,top,43.06,1.50,1.87,-2,11054,iron
30,Camille,A-,top,40.84,1.79,1.12,-6,13204,iron
31,Cassiopeia,A-,top,41.63,0.16,1.19,0,1165,iron
32,Twisted Fate,A-,top,41.53,0.07,0.19,0,484,iron
33,Lissandra,A-,top,43.75,0.05,0.74,0,336,iron
34,Varus,A-,top,42.88,0.66,1.97,-1,4883,iron
35,K'Sante,A-,top,40.20,1.81,2.85,-7,13314,iron
36,Corki,A-,top,42.91,0.04,0.16,0,268,iron
37,Udyr,A-,top,42.44,0.31,0.82,-1,2262,iron
38,Kennen,B+,top,42.26,1.31,0.64,-2,9627,iron
39,Sion,B+,top,47.57,2.25,1.46,8,16631,iron
40,Swain,B+,top,44.27,0.35,5.44,0,2593,iron
41,Lee Sin,B+,top,39.59,0.23,9.61,-1,1662,iron
42,Rammus,B+,top,45.21,0.16,11.16,0,1179,iron
43,Gragas,B+,top,40.04,0.43,0.42,-2,3142,iron
44,Nasus,B+,top,47.19,7.48,7.50,25,55136,iron
45,Rumble,B+,top,42.66,1.76,1.07,-3,12960,iron
46,Kayle,B+,top,46.10,3.47,1.49,7,25622,iron
47,Karma,B+,top,41.67,0.14,0.72,0,1003,iron
48,Tahm Kench,B+,top,44.77,2.31,1.97,1,17061,iron
49,Azir,B,top,40.63,0.09,0.90,0,662,iron
50,Alistar,B,top,40.85,0.10,1.20,0,710,iron
51,Maokai,B,top,43.94,0.26,0.61,0,1923,iron
52,Darius,B,top,41.45,8.08,17.25,-26,59580,iron
53,Aatrox,B,top,41.53,6.97,11.51,-21,51398,iron
54,Aurelion Sol,B,top,43.66,0.11,1.32,0,836,iron
55,Renekton,B,top,41.73,3.68,2.81,-9,27133,iron
56,Riven,B,top,39.06,2.59,0.83,-13,19136,iron
57,Teemo,B,top,46.99,9.79,18.96,34,72213,iron
58,Ashe,B,top,42.17,0.38,7.62,-1,2810,iron
59,Kalista,B,top,39.97,0.33,1.24,-1,2407,iron
60,Briar,B,top,42.64,0.25,24.77,0,1815,iron
61,Veigar,B,top,44.64,0.32,5.99,0,2377,iron
62,Garen,B-,top,46.43,10.39,6.61,25,76672,iron
63,Shen,B-,top,42.98,1.31,0.25,-2,9662,iron
64,Bel'Veth,B-,top,37.15,0.05,2.64,0,393,iron
65,Akshan,B-,top,40.36,0.24,2.33,-1,1764,iron
66,Galio,B-,top,41.81,0.13,0.50,0,952,iron
67,Trundle,B-,top,47.85,8.38,15.29,37,61839,iron
68,Gnar,B-,top,41.86,1.86,0.58,-4,13717,iron
69,Gwen,B-,top,41.91,3.03,1.81,-7,22349,iron
70,Malphite,B-,top,45.23,5.77,7.11,7,42545,iron
71,Warwick,B-,top,45.07,1.79,8.44,2,13215,iron
72,Akali,B-,top,42.08,2.87,17.59,-7,21178,iron
73,Qiyana,C+,top,36.07,0.05,0.29,0,366,iron
74,Lillia,C+,top,44.57,0.40,2.49,0,2935,iron
75,Vayne,C+,top,41.21,1.71,9.39,-6,12605,iron
76,Yorick,C+,top,47.76,4.17,6.84,16,30770,iron
77,Dr. Mundo,C+,top,46.56,3.20,3.34,8,23602,iron
78,Naafiri,C+,top,42.82,0.29,3.45,0,2130,iron
79,Cho'Gath,C+,top,44.50,2.99,1.51,1,22043,iron
80,Yone,C+,top,42.74,9.82,26.10,-19,72405,iron
81,Kassadin,C+,top,39.42,0.05,1.01,0,345,iron
82,Sett,C+,top,45.92,9.68,4.73,18,71396,iron
83,Ziggs,C,top,42.72,0.14,2.93,0,1016,iron
84,Ivern,C,top,34.56,0.03,0.43,0,217,iron
85,Pantheon,C,top,41.82,2.20,3.98,-5,16201,iron
86,Shyvana,C,top,44.85,0.28,0.81,0,2058,iron
87,Yasuo,C,top,41.78,3.71,29.13,-12,27339,iron
88,Draven,C,top,35.99,0.07,8.43,-1,553,iron
89,Ekko,C,top,38.88,0.19,2.80,-1,1376,iron
90,Malzahar,C,top,44.35,0.28,7.43,0,2043,iron
91,Zilean,C,top,38.82,0.03,0.33,0,255,iron
92,Volibear,C-,top,45.07,4.58,2.03,4,33806,iron
93,Tristana,C-,top,41.45,0.27,5.58,-1,2017,iron
94,Master Yi,C-,top,39.90,0.32,23.66,-2,2381,iron
95,Mordekaiser,C-,top,45.31,8.70,10.55,11,64205,iron
96,Gangplank,C-,top,40.51,1.60,1.71,-6,11769,iron
97,Irelia,C-,top,41.04,3.04,8.80,-10,22397,iron
98,Vladimir,D+,top,39.22,0.42,2.73,-2,3103,iron
99,Elise,D+,top,36.31,0.02,0.53,0,168,iron
100,Anivia,D+,top,37.97,0.06,0.79,0,453,iron
101,Lucian,D+,top,39.44,0.17,2.14,-1,1283,iron
102,Wukong,D+,top,43.14,0.47,0.42,0,3479,iron
103,Ryze,D,top,40.18,0.23,0.30,-1,1665,iron
104,Viktor,D,top,39.07,0.05,0.81,0,366,iron
105,Hwei,D,top,37.05,0.58,14.63,-5,4310,iron
106,Taric,D,top,33.60,0.03,0.24,0,253,iron
107,Skarner,D-,top,38.20,0.04,0.13,0,267,iron
108,Sejuani,D-,top,40.58,0.09,0.38,0,695,iron
109,Kog'Maw,D-,top,38.85,0.04,0.49,0,296,iron
110,Xin Zhao,D-,top,38.85,0.26,0.50,-1,1933,iron
1,Karthus,S+,jungle,46.00,1.51,0.59,3,11365,iron
2,Jax,S+,jungle,46.57,4.61,14.65,13,34651,iron
3,Bel'Veth,S,jungle,44.11,2.31,2.64,0,17357,iron
4,Taliyah,S,jungle,41.34,0.66,0.27,-2,4969,iron
5,Rumble,S,jungle,43.92,0.28,1.07,0,2081,iron
6,Skarner,S-,jungle,45.66,0.39,0.13,1,2917,iron
7,Poppy,S-,jungle,43.67,1.96,0.90,-1,14767,iron
8,Rell,S-,jungle,43.57,0.28,0.95,0,2114,iron
9,Briar,A+,jungle,46.47,6.48,24.77,20,48708,iron
10,Brand,A+,jungle,46.10,1.26,10.05,3,9497,iron
11,Maokai,A+,jungle,46.62,1.74,0.61,4,13105,iron
12,Singed,A+,jungle,44.48,0.15,0.60,0,1142,iron
13,Ekko,A,jungle,43.74,4.05,2.80,-2,30425,iron
14,Kayn,A,jungle,44.88,13.71,11.81,11,103070,iron
15,Zac,A,jungle,43.47,1.79,0.74,-1,13482,iron
16,Talon,A,jungle,42.06,0.96,1.68,-2,7188,iron
17,Darius,A,jungle,40.89,0.40,17.25,-2,3008,iron
18,Ivern,A,jungle,40.68,0.65,0.43,-2,4872,iron
19,Sylas,A,jungle,42.11,3.71,17.02,-9,27882,iron
20,Hecarim,A-,jungle,41.55,3.40,2.17,-9,25545,iron
21,Master Yi,A-,jungle,44.31,14.55,23.66,3,109387,iron
22,Kindred,A-,jungle,41.38,2.62,0.85,-7,19668,iron
23,Graves,A-,jungle,42.65,4.06,4.15,-6,30478,iron
24,Mordekaiser,A-,jungle,46.23,0.96,10.55,2,7237,iron
25,Gwen,A-,jungle,41.83,0.37,1.81,-1,2766,iron
26,Qiyana,B+,jungle,38.58,0.23,0.29,-1,1721,iron
27,Rammus,B+,jungle,47.37,4.25,11.16,15,31914,iron
28,Zed,B+,jungle,40.78,0.58,25.46,-3,4326,iron
29,Rek'Sai,B+,jungle,39.92,0.52,0.36,-2,3915,iron
30,Viego,B+,jungle,43.41,7.01,2.18,-5,52660,iron
31,Urgot,B+,jungle,43.31,0.13,1.65,0,979,iron
32,Tryndamere,B+,jungle,42.91,1.13,4.34,-1,8459,iron
33,Camille,B+,jungle,38.35,0.07,1.12,0,558,iron
34,Lillia,B,jungle,46.37,3.00,2.49,7,22550,iron
35,Nocturne,B,jungle,45.80,11.12,17.67,22,83566,iron
36,Rengar,B,jungle,38.80,2.35,1.39,-13,17638,iron
37,Teemo,B,jungle,45.88,1.51,18.96,3,11324,iron
38,Shen,B,jungle,42.07,0.18,0.25,0,1388,iron
39,Lee Sin,B,jungle,41.04,9.50,9.61,-33,71389,iron
40,Dr. Mundo,B,jungle,45.02,0.41,3.34,0,3052,iron
41,Jarvan IV,B,jungle,43.28,3.17,1.66,-3,23845,iron
42,Udyr,B,jungle,42.98,1.96,0.82,-2,14735,iron
43,Kha'Zix,B-,jungle,41.54,5.09,3.63,-14,38258,iron
44,Trundle,B-,jungle,47.29,3.92,15.29,15,29470,iron
45,Pantheon,B-,jungle,41.80,0.72,3.98,-2,5409,iron
46,Evelynn,B-,jungle,42.12,3.67,2.57,-8,27619,iron
47,Olaf,B-,jungle,40.88,0.44,2.02,-1,3305,iron
48,Yorick,B-,jungle,44.52,0.18,6.84,0,1323,iron
49,Fiddlesticks,B-,jungle,42.58,2.25,0.90,-4,16885,iron
50,Volibear,B-,jungle,45.41,1.97,2.03,3,14825,iron
51,Riven,C+,jungle,34.59,0.13,0.83,-1,980,iron
52,Elise,C+,jungle,40.66,0.72,0.53,-3,5438,iron
53,Gragas,C+,jungle,39.95,1.45,0.42,-6,10910,iron
54,Sion,C+,jungle,43.68,0.28,1.46,0,2095,iron
55,Diana,C+,jungle,43.68,4.68,1.89,-2,35166,iron
56,Shaco,C+,jungle,43.52,7.04,31.94,-6,52880,iron
57,Warwick,C+,jungle,46.06,13.43,8.44,28,100934,iron
58,Nidalee,C,jungle,37.75,1.81,0.82,-12,13577,iron
59,Taric,C,jungle,38.61,0.03,0.24,0,202,iron
60,Sejuani,C,jungle,44.34,2.47,0.38,0,18542,iron
61,Nasus,C,jungle,43.44,0.71,7.50,-1,5347,iron
62,Neeko,C,jungle,40.63,0.23,6.08,-1,1708,iron
63,Quinn,C,jungle,39.14,0.14,1.87,-1,1050,iron
64,Shyvana,C-,jungle,45.86,2.66,0.81,5,19975,iron
65,Vi,C-,jungle,44.90,4.44,1.02,3,33374,iron
66,Sett,C-,jungle,41.81,0.28,4.73,-1,2069,iron
67,Nunu,C-,jungle,39.70,4.22,0.71,-19,31719,iron
68,Amumu,D+,jungle,45.65,5.00,1.76,8,37585,iron
69,Twitch,D+,jungle,35.76,0.45,6.23,-4,3347,iron
70,Cho'Gath,D+,jungle,41.05,0.44,1.51,-1,3335,iron
71,Xin Zhao,D,jungle,43.39,3.86,0.50,-3,28973,iron
72,Morgana,D,jungle,43.25,0.50,26.76,-1,3783,iron
73,Wukong,D,jungle,43.63,1.90,0.42,-1,14279,iron
74,Malphite,D-,jungle,42.30,1.06,7.11,-2,7990,iron
75,Garen,D-,jungle,40.50,0.82,6.61,-3,6173,iron
76,Naafiri,D-,jungle,36.60,0.50,3.45,-4,3762,iron
1,Riven,S+,middle,47.96,0.24,0.83,1,1670,iron
2,Ornn,S+,middle,48.70,0.06,0.70,0,460,iron
3,Singed,S+,middle,48.82,0.08,0.60,0,551,iron
4,Illaoi,S,middle,48.07,0.26,22.13,1,1866,iron
5,Graves,S,middle,45.79,0.15,4.15,0,1033,iron
6,Kled,S,middle,49.72,0.05,0.79,0,358,iron
7,Quinn,S,middle,46.89,0.25,1.87,1,1768,iron
8,Urgot,S-,middle,48.34,0.14,1.65,1,991,iron
9,Fiora,S-,middle,44.04,0.09,5.01,0,604,iron
10,Nasus,S-,middle,49.39,0.39,7.50,2,2774,iron
11,Taliyah,S-,middle,43.52,0.33,0.27,0,2360,iron
12,Viego,A+,middle,45.10,0.17,2.18,0,1215,iron
13,Camille,A+,middle,42.81,0.09,1.12,0,619,iron
14,Fiddlesticks,A+,middle,47.01,0.09,0.90,0,670,iron
15,Galio,A+,middle,47.04,1.59,0.50,5,11306,iron
16,Twitch,A+,middle,46.13,0.25,6.23,1,1745,iron
17,Tryndamere,A+,middle,44.88,0.29,4.34,0,2052,iron
18,Swain,A+,middle,47.44,0.92,5.44,3,6539,iron
19,K'Sante,A,middle,42.78,0.13,2.85,0,921,iron
20,Tahm Kench,A,middle,46.76,0.10,1.97,0,695,iron
21,Karthus,A,middle,44.64,0.25,0.59,0,1743,iron
22,Rumble,A,middle,46.74,0.35,1.07,1,2452,iron
23,Garen,A,middle,49.00,0.43,6.61,2,3045,iron
24,Zilean,A,middle,44.43,0.11,0.33,0,808,iron
25,Shen,A,middle,46.54,0.06,0.25,0,434,iron
26,Teemo,A,middle,49.12,1.06,18.96,6,7517,iron
27,Renekton,A,middle,45.18,0.36,2.81,0,2581,iron
28,Yasuo,A-,middle,44.98,15.99,29.13,19,113623,iron
29,Aatrox,A-,middle,44.18,0.25,11.51,0,1779,iron
30,Sylas,A-,middle,43.68,9.08,17.02,-5,64496,iron
31,Sion,A-,middle,48.58,0.21,1.46,1,1484,iron
32,Ekko,A-,middle,44.72,3.02,2.80,2,21476,iron
33,Gnar,A-,middle,44.59,0.05,0.58,0,379,iron
34,Nunu,A-,middle,42.43,0.13,0.71,0,938,iron
35,Cassiopeia,A-,middle,43.46,1.20,1.19,-1,8541,iron
36,Jayce,A-,middle,43.24,1.71,2.09,-2,12171,iron
37,Gragas,A-,middle,42.60,0.23,0.42,0,1655,iron
38,Irelia,B+,middle,44.33,3.98,8.80,1,28291,iron
39,Talon,B+,middle,42.97,3.22,1.68,-4,22888,iron
40,Syndra,B+,middle,42.61,3.73,4.76,-6,26505,iron
41,Kennen,B+,middle,44.35,0.31,0.64,0,2203,iron
42,Akshan,B+,middle,43.27,1.50,2.33,-1,10687,iron
43,Kayle,B+,middle,46.19,0.28,1.49,1,2009,iron
44,Elise,B+,middle,41.78,0.02,0.53,0,146,iron
45,Aurelion Sol,B+,middle,47.05,1.84,1.32,5,13089,iron
46,Pyke,B+,middle,43.26,0.23,14.43,0,1639,iron
47,Fizz,B+,middle,46.51,6.38,13.54,17,45303,iron
48,Neeko,B,middle,46.04,3.86,6.08,8,27408,iron
49,Sett,B,middle,47.51,0.60,4.73,2,4294,iron
50,Lux,B,middle,45.90,5.62,28.70,14,39914,iron
51,Twisted Fate,B,middle,43.56,1.77,0.19,-1,12556,iron
52,Vladimir,B,middle,42.69,1.66,2.73,-2,11819,iron
53,Heimerdinger,B,middle,46.32,1.65,3.43,4,11691,iron
54,Gangplank,B,middle,45.13,0.24,1.71,0,1673,iron
55,Pantheon,B,middle,44.62,3.22,3.98,2,22912,iron
56,Xerath,B,middle,46.53,2.50,16.24,7,17775,iron
57,Akali,B,middle,44.15,12.23,17.59,0,86913,iron
58,Xin Zhao,B,middle,45.95,0.21,0.50,0,1469,iron
59,Katarina,B,middle,41.57,4.17,5.29,-11,29609,iron
60,Zyra,B,middle,46.16,0.39,7.87,1,2799,iron
61,Seraphine,B,middle,44.67,0.41,2.26,0,2897,iron
62,Lillia,B-,middle,45.42,0.08,2.49,0,557,iron
63,Qiyana,B-,middle,39.36,1.44,0.29,-7,10202,iron
64,Yone,B-,middle,44.85,16.38,26.10,16,116400,iron
65,Nidalee,B-,middle,37.94,0.10,0.82,-1,738,iron
66,Anivia,B-,middle,43.58,0.92,0.79,-1,6519,iron
67,Malphite,B-,middle,46.14,1.04,7.11,2,7388,iron
68,Yorick,B-,middle,47.19,0.29,6.84,1,2032,iron
69,Kai'Sa,B-,middle,41.36,0.38,4.56,-1,2701,iron
70,Diana,B-,middle,45.53,1.95,1.89,3,13867,iron
71,Naafiri,B-,middle,44.77,2.34,3.45,2,16593,iron
72,Orianna,C+,middle,43.00,3.68,5.23,-4,26143,iron
73,Zed,C+,middle,41.41,8.20,25.46,-30,58283,iron
74,Ezreal,C+,middle,41.37,0.73,10.42,-2,5197,iron
75,Lissandra,C+,middle,45.18,1.16,0.74,1,8252,iron
76,Kassadin,C+,middle,42.84,1.13,1.01,-1,8019,iron
77,Wukong,C+,middle,45.85,0.12,0.42,0,879,iron
78,Jhin,C+,middle,42.96,0.30,5.59,0,2139,iron
79,Zoe,C+,middle,40.76,1.91,1.37,-7,13585,iron
80,Varus,C+,middle,42.33,0.47,1.97,-1,3317,iron
81,Zeri,C+,middle,42.00,0.08,0.58,0,600,iron
82,Cho'Gath,C,middle,44.80,0.44,1.51,0,3096,iron
83,Azir,C,middle,41.91,2.40,0.90,-5,17063,iron
84,Morgana,C,middle,48.15,0.98,26.76,5,6959,iron
85,Mordekaiser,C,middle,45.45,0.35,10.55,1,2453,iron
86,Malzahar,C,middle,47.41,3.37,7.43,12,23913,iron
87,Ziggs,C,middle,45.53,1.63,2.93,2,11594,iron
88,Shyvana,C,middle,44.97,0.09,0.81,0,656,iron
89,Aphelios,C,middle,39.23,0.08,1.31,0,548,iron
90,Gwen,C,middle,40.90,0.14,1.81,0,983,iron
91,Vex,C-,middle,45.32,5.33,5.33,7,37838,iron
92,Vel'Koz,C-,middle,45.30,0.82,0.82,1,5856,iron
93,Karma,C-,middle,40.46,0.14,0.72,-1,1006,iron
94,Volibear,C-,middle,43.74,0.15,2.03,0,1054,iron
95,Tristana,C-,middle,43.60,1.39,5.58,-1,9845,iron
96,Ashe,C-,middle,41.76,0.40,7.62,-1,2840,iron
97,Veigar,C-,middle,46.18,8.09,5.99,17,57496,iron
98,LeBlanc,D+,middle,41.24,2.96,6.19,-9,21028,iron
99,Brand,D+,middle,44.45,1.81,10.05,1,12835,iron
100,Caitlyn,D+,middle,42.66,0.61,16.21,-1,4318,iron
101,Viktor,D+,middle,43.31,1.24,0.81,-1,8799,iron
102,Ahri,D,middle,43.75,8.74,3.56,-4,62112,iron
103,Annie,D,middle,40.81,1.59,0.74,-5,11321,iron
104,Hwei,D,middle,38.40,8.66,14.63,-58,61550,iron
105,Corki,D,middle,43.06,0.42,0.16,0,3010,iron
106,Ryze,D-,middle,41.86,1.22,0.30,-3,8701,iron
107,Kog'Maw,D-,middle,42.41,0.09,0.49,0,639,iron
108,Lucian,D-,middle,40.96,0.35,2.14,-1,2473,iron
109,Sivir,D-,middle,39.14,0.08,0.93,0,580,iron
1,Karthus,S+,bottom,47.15,0.11,0.59,0,755,iron
2,Twisted Fate,S,bottom,46.47,0.14,0.19,0,962,iron
3,Yasuo,S,bottom,46.03,2.80,29.13,7,19549,iron
4,Swain,S-,bottom,46.84,0.36,5.44,1,2500,iron
5,Aurelion Sol,S-,bottom,48.02,0.10,1.32,0,708,iron
6,Heimerdinger,A+,bottom,46.75,0.47,3.43,1,3281,iron
7,Draven,A+,bottom,42.58,3.03,8.43,-5,21166,iron
8,Jhin,A+,bottom,45.35,11.72,5.59,15,81836,iron
9,Akshan,A,bottom,42.99,0.27,2.33,0,1861,iron
10,Quinn,A,bottom,43.48,0.24,1.87,0,1686,iron
11,Ziggs,A,bottom,47.33,2.36,2.93,8,16485,iron
12,Teemo,A,bottom,47.02,0.64,18.96,2,4451,iron
13,Vayne,A-,bottom,43.66,8.34,9.39,-5,58203,iron
14,Seraphine,A-,bottom,45.97,0.50,2.26,1,3511,iron
15,Tahm Kench,A-,bottom,44.59,0.16,1.97,0,1128,iron
16,Cassiopeia,A-,bottom,42.39,0.08,1.19,0,545,iron
17,Aphelios,B+,bottom,43.36,3.71,1.31,-3,25934,iron
18,Sion,B+,bottom,46.75,0.07,1.46,0,462,iron
19,Ashe,B+,bottom,44.88,14.61,7.62,12,101964,iron
20,Kalista,B+,bottom,42.10,2.20,1.24,-5,15365,iron
21,Jinx,B+,bottom,44.35,15.15,3.43,3,105783,iron
22,Ezreal,B,bottom,42.73,14.62,10.42,-23,102057,iron
23,Twitch,B,bottom,44.32,4.91,6.23,1,34243,iron
24,Nilah,B,bottom,45.74,1.85,3.26,3,12934,iron
25,Cho'Gath,B,bottom,44.49,0.10,1.51,0,681,iron
26,Varus,B,bottom,44.14,8.31,1.97,0,57994,iron
27,Xayah,B-,bottom,42.24,5.03,1.81,-10,35138,iron
28,Malzahar,B-,bottom,45.98,0.12,7.43,0,846,iron
29,Kindred,B-,bottom,39.16,0.10,0.85,0,687,iron
30,Kai'Sa,B-,bottom,42.40,13.92,4.56,-25,97178,iron
31,Hwei,B-,bottom,40.82,0.53,14.63,-2,3699,iron
32,Kog'Maw,C+,bottom,45.49,1.27,0.49,2,8876,iron
33,Senna,C+,bottom,41.00,0.70,5.24,-2,4861,iron
34,Veigar,C+,bottom,45.05,0.77,5.99,1,5343,iron
35,Samira,C+,bottom,43.21,7.62,23.15,-9,53201,iron
36,Brand,C+,bottom,42.75,0.37,10.05,-1,2571,iron
37,Kennen,C,bottom,35.83,0.04,0.64,0,307,iron
38,Tristana,C,bottom,44.25,10.82,5.58,1,75520,iron
39,Neeko,C,bottom,41.24,0.25,6.08,-1,1780,iron
40,Miss Fortune,C-,bottom,46.76,23.91,8.74,68,166926,iron
41,Caitlyn,C-,bottom,44.12,20.05,16.21,-1,139994,iron
42,Anivia,C-,bottom,36.96,0.05,0.79,0,368,iron
43,Lucian,D+,bottom,42.25,6.66,2.14,-13,46463,iron
44,Zeri,D+,bottom,41.23,2.07,0.58,-6,14444,iron
45,Corki,D,bottom,41.14,0.11,0.16,0,739,iron
46,Zyra,D,bottom,40.41,0.14,7.87,-1,970,iron
47,Vel'Koz,D-,bottom,38.63,0.11,0.82,-1,743,iron
48,Sivir,D-,bottom,42.68,3.47,0.93,-5,24194,iron
1,Taliyah,S+,support,47.99,0.08,0.27,0,621,iron
2,Poppy,S+,support,46.45,0.23,0.90,1,1858,iron
3,Zac,S+,support,47.40,0.21,0.74,1,1635,iron
4,Sylas,S,support,45.99,0.45,17.02,1,3564,iron
5,Singed,S,support,47.50,0.13,0.60,0,1040,iron
6,Karthus,S,support,45.21,0.17,0.59,0,1356,iron
7,Rek'Sai,S,support,45.28,0.01,0.36,0,106,iron
